Unit Id,Institution name,"Type of cost,  residency, and student housing",2021,2020,2019,2018,2017
210304,Warner Pacific University,       In-state tuition and fees,19860,19860,18660,18660,24500
210304,Warner Pacific University,       On-campus room and board,9472,9346,10020,9670,9300
210304,Warner Pacific University,       On-campus other expenses,2686,2534,2434,2494,2600
210304,Warner Pacific University,       Books and supplies,160,168,1016,1016,1006
210331,Corban University,On-campus in-state,50372,49804,46606,46350,44650
210331,Corban University,       In-state tuition and fees,34756,34188,33040,33040,31640
210331,Corban University,       On-campus room and board,10616,10616,10616,10360,10060
210331,Corban University,       On-campus other expenses,4000,4000,2000,2150,2150
210331,Corban University,       Books and supplies,1000,1000,950,800,800
210401,Willamette University,On-campus in-state,60106,69598,67550,65109,62262
210401,Willamette University,       In-state tuition and fees,44234,53834,52290,50279,48158
210401,Willamette University,       On-campus room and board,13480,13328,12938,12560,11880
210401,Willamette University,       On-campus other expenses,1350,1336,1310,1280,1254
210401,Willamette University,       Books and supplies,1042,1100,1012,990,970
210429,Western Oregon University,On-campus in-state,24732,24270,23853,24315,23109
210429,Western Oregon University,       In-state tuition and fees,10269,10194,9768,10197,9198
210429,Western Oregon University,       On-campus room and board,10803,10389,10389,10389,10203
210429,Western Oregon University,       On-campus other expenses,2460,2487,2496,2430,2409
210429,Western Oregon University,       Books and supplies,1200,1200,1200,1299,1299
210438,University of Western States,On-campus in-state,,,,,
210438,University of Western States,       In-state tuition and fees,,,,,
210438,University of Western States,       On-campus room and board,,,,,
210438,University of Western States,       On-campus other expenses,,,,,
210438,University of Western States,       Books and supplies,,,,,
210492,Bryn Athyn College of the New Church,On-campus in-state,42769,41625,38461,36496,34414
210492,Bryn Athyn College of the New Church,       In-state tuition and fees,26214,25449,24471,22860,21126
210492,Bryn Athyn College of the New Church,       On-campus room and board,12984,12606,12240,11886,11538
210492,Bryn Athyn College of the New Church,       On-campus other expenses,2571,2570,1000,1000,1000
210492,Bryn Athyn College of the New Church,       Books and supplies,1000,1000,750,750,750
210571,Albright College,On-campus in-state,44454,42838,41382,60636,58320
210571,Albright College,       In-state tuition and fees,27678,26688,25642,45306,43454
210571,Albright College,       On-campus room and board,13176,12890,12480,12070,11606
210571,Albright College,       On-campus other expenses,2300,2260,2260,2260,2260
210571,Albright College,       Books and supplies,1300,1000,1000,1000,1000
210605,Community College of Allegheny County,On-campus in-state,9823,9823,9625,9361,9153
210605,Community College of Allegheny County,       In-state tuition and fees,8323,8323,8125,7861,7653
210605,Community College of Allegheny County,       On-campus room and board,0,0,0,0,0
210605,Community College of Allegheny County,       On-campus other expenses,0,0,0,0,0
210605,Community College of Allegheny County,       Books and supplies,1500,1500,1500,1500,1500
210669,Allegheny College,On-campus in-state,69450,67560,65400,63180,61120
210669,Allegheny College,       In-state tuition and fees,52530,50980,49260,47540,45970
210669,Allegheny College,       On-campus room and board,13420,13080,12640,12140,11650
210669,Allegheny College,       On-campus other expenses,2500,2500,2500,2500,2500
210669,Allegheny College,       Books and supplies,1000,1000,1000,1000,1000
210739,DeSales University,On-campus in-state,59474,57194,55974,54020,52340
210739,DeSales University,       In-state tuition and fees,41000,39500,38700,37400,35900
210739,DeSales University,       On-campus room and board,13300,13300,13000,12800,12800
210739,DeSales University,       On-campus other expenses,3706,3720,2808,2434,2506
210739,DeSales University,       Books and supplies,1468,674,1466,1386,1134
210775,Alvernia University,On-campus in-state,56960,55310,53150,51240,49330
210775,Alvernia University,       In-state tuition and fees,39280,38030,36350,34900,33640
210775,Alvernia University,       On-campus room and board,13680,13280,12800,12340,11690
210775,Alvernia University,       On-campus other expenses,2500,2500,2500,2500,2500
210775,Alvernia University,       Books and supplies,1500,1500,1500,1500,1500
211024,Clarks Summit University,On-campus in-state,36700,35372,34090,32910,32740
211024,Clarks Summit University,       In-state tuition and fees,27200,26082,24840,23890,23890
211024,Clarks Summit University,       On-campus room and board,6800,6490,6550,6320,6150
211024,Clarks Summit University,       On-campus other expenses,1700,1800,1700,1700,1700
211024,Clarks Summit University,       Books and supplies,1000,1000,1000,1000,1000
211079,Community College of Beaver County,On-campus in-state,13410,13230,13380,12630,12510
211079,Community College of Beaver County,       In-state tuition and fees,12810,12630,12180,11430,11310
211079,Community College of Beaver County,       On-campus room and board,0,0,0,0,0
211079,Community College of Beaver County,       On-campus other expenses,0,0,0,0,0
211079,Community College of Beaver County,       Books and supplies,600,600,1200,1200,1200
211088,Arcadia University,On-campus in-state,62990,61990,60940,60080,58590
211088,Arcadia University,       In-state tuition and fees,46220,45340,44440,43580,42330
211088,Arcadia University,       On-campus room and board,14170,14050,13900,13900,13660
211088,Arcadia University,       On-campus other expenses,1100,1100,1100,1100,1100
211088,Arcadia University,       Books and supplies,1500,1500,1500,1500,1500
211130,Missio Theological Seminary,On-campus in-state,6450,,,,
211130,Missio Theological Seminary,       In-state tuition and fees,5950,,,,
211130,Missio Theological Seminary,       On-campus room and board,0,,,,
211130,Missio Theological Seminary,       On-campus other expenses,0,,,,
211130,Missio Theological Seminary,       Books and supplies,500,,,,
211158,Bloomsburg University of Pennsylvania,On-campus in-state,26110,25996,25996,25052,24270
211158,Bloomsburg University of Pennsylvania,       In-state tuition and fees,10982,10958,10958,10958,10500
211158,Bloomsburg University of Pennsylvania,       On-campus room and board,10718,10528,10468,9686,9430
211158,Bloomsburg University of Pennsylvania,       On-campus other expenses,3210,3310,3370,3208,3140
211158,Bloomsburg University of Pennsylvania,       Books and supplies,1200,1200,1200,1200,1200
211273,Bryn Mawr College,On-campus in-state,75690,73540,73540,70860,68410
211273,Bryn Mawr College,       In-state tuition and fees,56320,54440,54440,52360,50500
211273,Bryn Mawr College,       On-campus room and board,17370,17100,17100,16500,15910
211273,Bryn Mawr College,       On-campus other expenses,1000,1000,1000,1000,1000
211273,Bryn Mawr College,       Books and supplies,1000,1000,1000,1000,1000
211291,Bucknell University,On-campus in-state,77740,75922,75400,72750,70125
211291,Bucknell University,       In-state tuition and fees,59802,58202,58196,56092,53986
211291,Bucknell University,       On-campus room and board,14874,14670,14174,13662,13150
211291,Bucknell University,       On-campus other expenses,2164,2150,2130,2096,2089
211291,Bucknell University,       Books and supplies,900,900,900,900,900
211307,Bucks County Community College,On-campus in-state,10798,10798,10798,10053,9838
211307,Bucks County Community College,       In-state tuition and fees,9098,9098,9098,8353,8138
211307,Bucks County Community College,       On-campus room and board,0,0,0,0,0
211307,Bucks County Community College,       On-campus other expenses,0,0,0,0,0
211307,Bucks County Community College,       Books and supplies,1700,1700,1700,1700,1700
211343,Butler County Community College,On-campus in-state,9850,9650,9500,9350,9100
211343,Butler County Community College,       In-state tuition and fees,8450,8250,8100,7950,7800
211343,Butler County Community College,       On-campus room and board,0,0,0,0,0
211343,Butler County Community College,       On-campus other expenses,0,0,0,0,0
211343,Butler County Community College,       Books and supplies,1400,1400,1400,1400,1300
211352,Cabrini University,On-campus in-state,49710,49710,48245,47320,46750
211352,Cabrini University,       In-state tuition and fees,33845,33845,32845,31920,31350
211352,Cabrini University,       On-campus room and board,12965,12965,12500,12500,12500
211352,Cabrini University,       On-campus other expenses,1700,1700,1700,1700,1700
211352,Cabrini University,       Books and supplies,1200,1200,1200,1200,1200
211361,California University of Pennsylvania,On-campus in-state,27526,27526,27218,26644,26356
211361,California University of Pennsylvania,       In-state tuition and fees,11108,11108,11108,11108,10840
211361,California University of Pennsylvania,       On-campus room and board,10416,10416,10186,10186,10166
211361,California University of Pennsylvania,       On-campus other expenses,5002,5002,4924,4350,4350
211361,California University of Pennsylvania,       Books and supplies,1000,1000,1000,1000,1000
211431,Carlow University,On-campus in-state,48500,47188,45912,44378,43186
211431,Carlow University,       In-state tuition and fees,32390,31446,30528,29454,28596
211431,Carlow University,       On-campus room and board,12628,12260,11902,11442,11108
211431,Carlow University,       On-campus other expenses,2082,2082,2082,2082,2082
211431,Carlow University,       Books and supplies,1400,1400,1400,1400,1400
211440,Carnegie Mellon University,On-campus in-state,77474,76874,74491,72283,70094
211440,Carnegie Mellon University,       In-state tuition and fees,58924,58924,57119,55465,53910
211440,Carnegie Mellon University,       On-campus room and board,16150,15550,14972,14418,13784
211440,Carnegie Mellon University,       On-campus other expenses,1400,1400,1400,1400,1400
211440,Carnegie Mellon University,       Books and supplies,1000,1000,1000,1000,1000
211468,Cedar Crest College,On-campus in-state,58960,57739,55115,53610,52150
211468,Cedar Crest College,       In-state tuition and fees,42591,41567,40374,39216,38092
211468,Cedar Crest College,       On-campus room and board,12519,12322,11891,11544,11208
211468,Cedar Crest College,       On-campus other expenses,850,850,850,850,850
211468,Cedar Crest College,       Books and supplies,3000,3000,2000,2000,2000
211477,Central Penn College,On-campus in-state,28830,28830,28830,28830,27672
211477,Central Penn College,       In-state tuition and fees,18714,18714,18714,18714,18174
211477,Central Penn College,       On-campus room and board,7416,7416,7416,7416,6798
211477,Central Penn College,       On-campus other expenses,1200,1200,1200,1200,1200
211477,Central Penn College,       Books and supplies,1500,1500,1500,1500,1500
211556,Chatham University,On-campus in-state,56103,55128,53606,52131,50900
211556,Chatham University,       In-state tuition and fees,40877,39902,38738,37611,36510
211556,Chatham University,       On-campus room and board,12226,12226,11868,11520,11390
211556,Chatham University,       On-campus other expenses,2000,2000,2000,2000,2000
211556,Chatham University,       Books and supplies,1000,1000,1000,1000,1000
211583,Chestnut Hill College,On-campus in-state,56061,58396,55772,54072,52256
211583,Chestnut Hill College,       In-state tuition and fees,38635,38200,37200,36180,35180
211583,Chestnut Hill College,       On-campus room and board,11800,11000,11000,11000,10600
211583,Chestnut Hill College,       On-campus other expenses,4226,7898,6274,5594,5326
211583,Chestnut Hill College,       Books and supplies,1400,1298,1298,1298,1150
211608,Cheyney University of Pennsylvania,On-campus in-state,25102,26311,25492,24463,25788
211608,Cheyney University of Pennsylvania,       In-state tuition and fees,10904,10904,10904,10533,10236
211608,Cheyney University of Pennsylvania,       On-campus room and board,11016,12225,11506,10848,10766
211608,Cheyney University of Pennsylvania,       On-campus other expenses,3082,3082,2982,2982,3286
211608,Cheyney University of Pennsylvania,       Books and supplies,100,100,100,100,1500
211644,Clarion University of Pennsylvania,On-campus in-state,28793,28439,28377,27975,27360
211644,Clarion University of Pennsylvania,       In-state tuition and fees,11223,11199,11199,11175,10890
211644,Clarion University of Pennsylvania,       On-campus room and board,12930,12660,12668,12270,11520
211644,Clarion University of Pennsylvania,       On-campus other expenses,3400,3340,3270,3270,3690
211644,Clarion University of Pennsylvania,       Books and supplies,1240,1240,1240,1260,1260
211893,Curtis Institute of Music,On-campus in-state,27945,24539,24092,23369,20993
211893,Curtis Institute of Music,       In-state tuition and fees,5015,3015,2900,2900,2675
211893,Curtis Institute of Music,       On-campus room and board,15288,14842,14560,14135,13558
211893,Curtis Institute of Music,       On-campus other expenses,2892,2892,2892,2834,2802
211893,Curtis Institute of Music,       Books and supplies,4750,3790,3740,3500,1958
211927,Delaware County Community College,On-campus in-state,12400,11850,11310,11140,10825
211927,Delaware County Community College,       In-state tuition and fees,9900,9900,9560,9390,9075
211927,Delaware County Community College,       On-campus room and board,0,0,0,0,0
211927,Delaware County Community College,       On-campus other expenses,0,0,0,0,0
211927,Delaware County Community College,       Books and supplies,2500,1950,1750,1750,1750
211981,Delaware Valley University,On-campus in-state,59030,58270,58040,56580,54750
211981,Delaware Valley University,       In-state tuition and fees,41380,40620,40620,39440,38000
211981,Delaware Valley University,       On-campus room and board,14850,14850,14620,14340,13950
211981,Delaware Valley University,       On-campus other expenses,1800,1800,1800,1800,1800
211981,Delaware Valley University,       Books and supplies,1000,1000,1000,1000,1000
212009,Dickinson College,On-campus in-state,77237,74447,73879,71339,69071
212009,Dickinson College,       In-state tuition and fees,58733,56523,56523,54661,52955
212009,Dickinson College,       On-campus room and board,15252,14672,14176,13698,13236
212009,Dickinson College,       On-campus other expenses,1928,1928,1890,1770,1710
212009,Dickinson College,       Books and supplies,1324,1324,1290,1210,1170
212045,Douglas Education Center,On-campus in-state,21330,20820,22092,22635,19319
212045,Douglas Education Center,       In-state tuition and fees,17950,17750,18240,18980,16029
212045,Douglas Education Center,       On-campus room and board,0,0,0,0,0
212045,Douglas Education Center,       On-campus other expenses,0,0,0,0,0
212045,Douglas Education Center,       Books and supplies,3380,3070,3852,3655,3290
212054,Drexel University,On-campus in-state,76524,75146,71657,70223,68792
212054,Drexel University,       In-state tuition and fees,57136,56238,54516,53244,52002
212054,Drexel University,       On-campus room and board,16488,16008,14241,14079,13890
212054,Drexel University,       On-campus other expenses,1200,1200,1200,1200,1200
212054,Drexel University,       Books and supplies,1700,1700,1700,1700,1700
212106,Duquesne University,On-campus in-state,61270,59104,56680,54364,52108
212106,Duquesne University,       In-state tuition and fees,43526,41892,39992,38178,36394
212106,Duquesne University,       On-campus room and board,14144,13612,13088,12586,12114
212106,Duquesne University,       On-campus other expenses,2200,2200,2200,2200,2200
212106,Duquesne University,       Books and supplies,1400,1400,1400,1400,1400
212115,East Stroudsburg University of Pennsylvania,On-campus in-state,27021,27021,26938,26964,23160
212115,East Stroudsburg University of Pennsylvania,       In-state tuition and fees,11559,11559,11476,11502,10298
212115,East Stroudsburg University of Pennsylvania,       On-campus room and board,11760,11760,11760,11760,8792
212115,East Stroudsburg University of Pennsylvania,       On-campus other expenses,2338,2338,2338,2338,2772
212115,East Stroudsburg University of Pennsylvania,       Books and supplies,1364,1364,1364,1364,1298
212133,Eastern University,On-campus in-state,53245,51375,50757,49461,48250
212133,Eastern University,       In-state tuition and fees,35590,34706,33854,32947,32145
212133,Eastern University,       On-campus room and board,12120,11204,11536,11254,10980
212133,Eastern University,       On-campus other expenses,4167,4113,4041,3960,3825
212133,Eastern University,       Books and supplies,1368,1352,1326,1300,1300
212160,Edinboro University of Pennsylvania,On-campus in-state,27054,24738,24924,25600,25351
212160,Edinboro University of Pennsylvania,       In-state tuition and fees,10544,10544,10574,10574,10282
212160,Edinboro University of Pennsylvania,       On-campus room and board,11660,9594,9750,11176,11219
212160,Edinboro University of Pennsylvania,       On-campus other expenses,3450,3300,3300,2550,2550
212160,Edinboro University of Pennsylvania,       Books and supplies,1400,1300,1300,1300,1300
212197,Elizabethtown College,On-campus in-state,49080,47170,45860,60460,58490
212197,Elizabethtown College,       In-state tuition and fees,34600,32960,32000,46940,45350
212197,Elizabethtown College,       On-campus room and board,12330,12060,11710,11370,10990
212197,Elizabethtown College,       On-campus other expenses,1050,1050,1050,1050,1050
212197,Elizabethtown College,       Books and supplies,1100,1100,1100,1100,1100
212434,Erie Institute of Technology Inc,On-campus in-state,16753,17091,17091,17205,15270
212434,Erie Institute of Technology Inc,       In-state tuition and fees,14348,14839,14839,14990,13770
212434,Erie Institute of Technology Inc,       On-campus room and board,0,0,0,0,0
212434,Erie Institute of Technology Inc,       On-campus other expenses,0,0,0,0,0
212434,Erie Institute of Technology Inc,       Books and supplies,2405,2252,2252,2215,1500
212577,Franklin and Marshall College,On-campus in-state,80618,77982,75720,73070,70430
212577,Franklin and Marshall College,       In-state tuition and fees,63406,61062,58800,56550,54380
212577,Franklin and Marshall College,       On-campus room and board,14740,14450,14450,14050,13580
212577,Franklin and Marshall College,       On-campus other expenses,1272,1270,1270,1270,1270
212577,Franklin and Marshall College,       Books and supplies,1200,1200,1200,1200,1200
212601,Gannon University,On-campus in-state,53020,52561,50381,48464,46546
212601,Gannon University,       In-state tuition and fees,34526,34526,33226,32136,30932
212601,Gannon University,       On-campus room and board,14600,14110,13530,12650,11990
212601,Gannon University,       On-campus other expenses,2736,2800,2545,2582,2544
212601,Gannon University,       Books and supplies,1158,1125,1080,1096,1080
212656,Geneva College,On-campus in-state,43620,42690,40970,39550,38540
212656,Geneva College,       In-state tuition and fees,29970,29040,28190,27230,26570
212656,Geneva College,       On-campus room and board,10850,10850,10530,10170,9920
212656,Geneva College,       On-campus other expenses,1700,1700,1150,1150,1150
212656,Geneva College,       Books and supplies,1100,1100,1100,1000,900
212674,Gettysburg College,On-campus in-state,76330,74460,71850,68990,66710
212674,Gettysburg College,       In-state tuition and fees,59960,58500,56390,54480,52640
212674,Gettysburg College,       On-campus room and board,14370,13960,13460,13010,12570
212674,Gettysburg College,       On-campus other expenses,1000,1000,1000,1000,1000
212674,Gettysburg College,       Books and supplies,1000,1000,1000,500,500
212771,Gratz College,On-campus in-state,,,,,
212771,Gratz College,       In-state tuition and fees,,,,,
212771,Gratz College,       On-campus room and board,,,,,
212771,Gratz College,       On-campus other expenses,,,,,
212771,Gratz College,       Books and supplies,,,,,
212832,Gwynedd Mercy University,On-campus in-state,54329,52720,51510,49920,49386
212832,Gwynedd Mercy University,       In-state tuition and fees,36244,35430,34580,33600,33600
212832,Gwynedd Mercy University,       On-campus room and board,12938,13040,12850,12370,12070
212832,Gwynedd Mercy University,       On-campus other expenses,3847,2950,2780,2650,2416
212832,Gwynedd Mercy University,       Books and supplies,1300,1300,1300,1300,1300
212869,Harcum College,On-campus in-state,41595,40735,39495,38395,37265
212869,Harcum College,       In-state tuition and fees,26600,26000,25000,24200,23670
212869,Harcum College,       On-campus room and board,11000,10740,10500,10200,9600
212869,Harcum College,       On-campus other expenses,2495,2495,2495,2495,2495
212869,Harcum College,       Books and supplies,1500,1500,1500,1500,1500
212878,Harrisburg Area Community College,On-campus in-state,10359,10224,10149,9903,9525
212878,Harrisburg Area Community College,       In-state tuition and fees,8295,8160,8085,7935,7725
212878,Harrisburg Area Community College,       On-campus room and board,0,0,0,0,0
212878,Harrisburg Area Community College,       On-campus other expenses,0,0,0,0,0
212878,Harrisburg Area Community College,       Books and supplies,2064,2064,2064,1968,1800
212911,Haverford College,On-campus in-state,81570,78890,76384,73902,71614
212911,Haverford College,       In-state tuition and fees,61210,59162,56952,54838,52994
212911,Haverford College,       On-campus room and board,17300,17066,16770,16402,15958
212911,Haverford College,       On-campus other expenses,1866,1468,1468,1468,1468
212911,Haverford College,       Books and supplies,1194,1194,1194,1194,1194
212975,Commonwealth Technical Institute,On-campus in-state,20748,20372,21520,21430,38412
212975,Commonwealth Technical Institute,       In-state tuition and fees,7664,7664,8396,8396,16836
212975,Commonwealth Technical Institute,       On-campus room and board,9028,9028,9516,9516,16470
212975,Commonwealth Technical Institute,       On-campus other expenses,4056,3680,3608,3518,5106
212975,Commonwealth Technical Institute,       Books and supplies,0,0,0,0,0
212984,Holy Family University,On-campus in-state,48226,48226,47584,46850,46850
212984,Holy Family University,       In-state tuition and fees,31640,31640,31040,30346,30346
212984,Holy Family University,       On-campus room and board,14500,14500,14500,14500,14500
212984,Holy Family University,       On-campus other expenses,952,952,932,914,914
212984,Holy Family University,       Books and supplies,1134,1134,1112,1090,1090
212993,Hussian College-Philadelphia,On-campus in-state,22225,22328,22890,22890,20550
212993,Hussian College-Philadelphia,       In-state tuition and fees,22225,21428,21990,21990,19650
212993,Hussian College-Philadelphia,       On-campus room and board,0,0,0,0,0
212993,Hussian College-Philadelphia,       On-campus other expenses,0,0,0,0,0
212993,Hussian College-Philadelphia,       Books and supplies,0,900,900,900,900
213011,Immaculata University,On-campus in-state,46470,46470,45870,46000,45960
213011,Immaculata University,       In-state tuition and fees,27750,27750,27350,27350,27350
213011,Immaculata University,       On-campus room and board,12620,12620,12620,12620,12620
213011,Immaculata University,       On-campus other expenses,3934,3934,3734,3864,3924
213011,Immaculata University,       Books and supplies,2166,2166,2166,2166,2066
213020,Indiana University of Pennsylvania-Main Campus,On-campus in-state,28770,28960,29150,28595,27309
213020,Indiana University of Pennsylvania-Main Campus,       In-state tuition and fees,13144,13144,13354,12979,12119
213020,Indiana University of Pennsylvania-Main Campus,       On-campus room and board,12446,12636,12616,12442,12328
213020,Indiana University of Pennsylvania-Main Campus,       On-campus other expenses,2080,2080,2080,2074,1762
213020,Indiana University of Pennsylvania-Main Campus,       Books and supplies,1100,1100,1100,1100,1100
213163,UPMC Jameson School of Nursing,On-campus in-state,15371,15201,14829,14395,12831
213163,UPMC Jameson School of Nursing,       In-state tuition and fees,13221,13051,12779,12345,10781
213163,UPMC Jameson School of Nursing,       On-campus room and board,0,0,0,0,0
213163,UPMC Jameson School of Nursing,       On-campus other expenses,0,0,0,0,0
213163,UPMC Jameson School of Nursing,       Books and supplies,2150,2150,2050,2050,2050
213233,Johnson College,On-campus in-state,33545,33420,33265,32971,32447
213233,Johnson College,       In-state tuition and fees,20025,19700,19745,18991,18567
213233,Johnson College,       On-campus room and board,9420,9420,9420,9880,9880
213233,Johnson College,       On-campus other expenses,2300,2300,2300,2300,2300
213233,Johnson College,       Books and supplies,1800,2000,1800,1800,1700
213251,Juniata College,On-campus in-state,66376,64475,62125,60368,58165
213251,Juniata College,       In-state tuition and fees,51076,49175,47075,45597,43875
213251,Juniata College,       On-campus room and board,13050,13050,12800,12521,12040
213251,Juniata College,       On-campus other expenses,1250,1250,1250,1250,1250
213251,Juniata College,       Books and supplies,1000,1000,1000,1000,1000
213303,Keystone College,On-campus in-state,32300,33400,41970,41970,42120
213303,Keystone College,       In-state tuition and fees,17300,17000,26720,26720,26670
213303,Keystone College,       On-campus room and board,11900,12000,11900,11900,10700
213303,Keystone College,       On-campus other expenses,2500,3200,3150,3150,4550
213303,Keystone College,       Books and supplies,600,1200,200,200,200
213321,King's College,On-campus in-state,59174,58088,56174,54046,52030
213321,King's College,       In-state tuition and fees,40880,40080,38724,37226,35830
213321,King's College,       On-campus room and board,14286,14008,13464,12940,12410
213321,King's College,       On-campus other expenses,2708,2700,2686,2580,2540
213321,King's College,       Books and supplies,1300,1300,1300,1300,1250
213349,Kutztown University of Pennsylvania,On-campus in-state,27730,28612,28414,27890,27031
213349,Kutztown University of Pennsylvania,       In-state tuition and fees,11170,11156,11058,10802,9987
213349,Kutztown University of Pennsylvania,       On-campus room and board,10830,11726,11626,11478,11310
213349,Kutztown University of Pennsylvania,       On-campus other expenses,4290,4290,4290,4170,4050
213349,Kutztown University of Pennsylvania,       Books and supplies,1440,1440,1440,1440,1684
213358,La Roche University,On-campus in-state,47834,46220,45004,43750,42570
213358,La Roche University,       In-state tuition and fees,31570,30320,29464,28564,27720
213358,La Roche University,       On-campus room and board,12634,12270,11910,11556,11220
213358,La Roche University,       On-campus other expenses,2430,2430,2430,2430,2430
213358,La Roche University,       Books and supplies,1200,1200,1200,1200,1200
213367,La Salle University,On-campus in-state,50500,49647,48800,47110,45476
213367,La Salle University,       In-state tuition and fees,33150,32425,31650,30710,29500
213367,La Salle University,       On-campus room and board,15350,15222,15150,14400,13976
213367,La Salle University,       On-campus other expenses,1000,1000,1000,1000,1000
213367,La Salle University,       Books and supplies,1000,1000,1000,1000,1000
213376,Lackawanna College,On-campus in-state,31252,31252,30952,30460,28770
213376,Lackawanna College,       In-state tuition and fees,16130,16130,16130,15660,15160
213376,Lackawanna College,       On-campus room and board,10900,10900,10600,10300,9500
213376,Lackawanna College,       On-campus other expenses,2722,2722,2722,3000,2610
213376,Lackawanna College,       Books and supplies,1500,1500,1500,1500,1500
213385,Lafayette College,On-campus in-state,75934,74008,74016,71270,68640
213385,Lafayette College,       In-state tuition and fees,57114,55742,55752,53630,51600
213385,Lafayette College,       On-campus room and board,16670,16263,16264,15640,15040
213385,Lafayette College,       On-campus other expenses,1150,1003,1000,1000,1000
213385,Lafayette College,       Books and supplies,1000,1000,1000,1000,1000
213400,Lancaster Bible College,On-campus in-state,41924,40370,38520,37370,35500
213400,Lancaster Bible College,       In-state tuition and fees,27370,27370,26170,25270,23400
213400,Lancaster Bible College,       On-campus room and board,11204,9650,9000,8750,8750
213400,Lancaster Bible College,       On-campus other expenses,2350,2350,2350,2350,2350
213400,Lancaster Bible College,       Books and supplies,1000,1000,1000,1000,1000
213473,Lansdale School of Business,On-campus in-state,13400,13375,12900,12575,12250
213473,Lansdale School of Business,       In-state tuition and fees,11850,11850,11400,11100,10800
213473,Lansdale School of Business,       On-campus room and board,0,0,0,0,0
213473,Lansdale School of Business,       On-campus other expenses,0,0,0,0,0
213473,Lansdale School of Business,       Books and supplies,1550,1525,1500,1475,1450
213507,Lebanon Valley College,On-campus in-state,63590,62212,60792,59192,57390
213507,Lebanon Valley College,       In-state tuition and fees,47180,46030,44910,43650,42180
213507,Lebanon Valley College,       On-campus room and board,12810,12500,12200,11860,11460
213507,Lebanon Valley College,       On-campus other expenses,2400,2482,2482,2482,2600
213507,Lebanon Valley College,       Books and supplies,1200,1200,1200,1200,1150
213525,Lehigh Carbon Community College,On-campus in-state,10430,10070,9710,9350,9260
213525,Lehigh Carbon Community College,       In-state tuition and fees,8430,8070,7710,7350,7260
213525,Lehigh Carbon Community College,       On-campus room and board,0,0,0,0,0
213525,Lehigh Carbon Community College,       On-campus other expenses,0,0,0,0,0
213525,Lehigh Carbon Community College,       Books and supplies,2000,2000,2000,2000,2000
213534,Miller-Motte College-Berks Technical Institute,On-campus in-state,,,,,
213534,Miller-Motte College-Berks Technical Institute,       In-state tuition and fees,,,,,
213534,Miller-Motte College-Berks Technical Institute,       On-campus room and board,,,,,
213534,Miller-Motte College-Berks Technical Institute,       On-campus other expenses,,,,,
213534,Miller-Motte College-Berks Technical Institute,       Books and supplies,,,,,
213543,Lehigh University,On-campus in-state,74865,72065,71465,68595,65925
213543,Lehigh University,       In-state tuition and fees,57470,55260,55240,52930,50740
213543,Lehigh University,       On-campus room and board,15330,14740,14160,13600,13120
213543,Lehigh University,       On-campus other expenses,1065,1065,1065,1065,1065
213543,Lehigh University,       Books and supplies,1000,1000,1000,1000,1000
213570,Lincoln Technical Institute-Allentown,On-campus in-state,,,,,
213570,Lincoln Technical Institute-Allentown,       In-state tuition and fees,,,,,
213570,Lincoln Technical Institute-Allentown,       On-campus room and board,,,,,
213570,Lincoln Technical Institute-Allentown,       On-campus other expenses,,,,,
213570,Lincoln Technical Institute-Allentown,       Books and supplies,,,,,
213589,Lincoln Technical Institute-Philadelphia,On-campus in-state,,,,,
213589,Lincoln Technical Institute-Philadelphia,       In-state tuition and fees,,,,,
213589,Lincoln Technical Institute-Philadelphia,       On-campus room and board,,,,,
213589,Lincoln Technical Institute-Philadelphia,       On-campus other expenses,,,,,
213589,Lincoln Technical Institute-Philadelphia,       Books and supplies,,,,,
213598,Lincoln University,On-campus in-state,26546,24134,26008,25682,25170
213598,Lincoln University,       In-state tuition and fees,11556,11266,11266,11036,10749
213598,Lincoln University,       On-campus room and board,10076,7954,9828,9738,9499
213598,Lincoln University,       On-campus other expenses,3317,3317,3317,3311,3325
213598,Lincoln University,       Books and supplies,1597,1597,1597,1597,1597
213613,Lock Haven University,On-campus in-state,27622,27595,27374,26893,26484
213613,Lock Haven University,       In-state tuition and fees,10878,10878,10878,10878,10576
213613,Lock Haven University,       On-campus room and board,10350,10350,10197,9900,9968
213613,Lock Haven University,       On-campus other expenses,4564,4564,4496,4365,4240
213613,Lock Haven University,       Books and supplies,1830,1803,1803,1750,1700
213622,UPMC St. Margaret School of Nursing,On-campus in-state,17695,17695,17595,17365,17365
213622,UPMC St. Margaret School of Nursing,       In-state tuition and fees,15545,15545,15545,15315,15315
213622,UPMC St. Margaret School of Nursing,       On-campus room and board,0,0,0,0,0
213622,UPMC St. Margaret School of Nursing,       On-campus other expenses,0,0,0,0,0
213622,UPMC St. Margaret School of Nursing,       Books and supplies,2150,2150,2050,2050,2050
213659,Luzerne County Community College,On-campus in-state,12020,12020,12020,11660,11300
213659,Luzerne County Community College,       In-state tuition and fees,10020,10020,10020,9660,9300
213659,Luzerne County Community College,       On-campus room and board,0,0,0,0,0
213659,Luzerne County Community College,       On-campus other expenses,0,0,0,0,0
213659,Luzerne County Community College,       Books and supplies,2000,2000,2000,2000,2000
213668,Lycoming College,On-campus in-state,61230,59594,58131,56155,54095
213668,Lycoming College,       In-state tuition and fees,44187,42939,41851,40315,38843
213668,Lycoming College,       On-campus room and board,13772,13384,13008,12568,11980
